1000.0,0.35609242026
1039.9984,0.162491334741
1079.9968,0.108894491415
1119.9952,0.154953670762
1159.9936,0.27565502282
1199.992,0.423745034572
1239.9904,0.544144629278
1279.9888,0.599163612642
1319.9872,0.586637151568
1359.9856,0.527091396434
1399.984,0.443421328402
1439.9824,0.352845953771
1479.9808,0.268092674569
1519.9792,0.198439687877
1559.9776,0.148193553988
1599.976,0.115612380186
1639.9744,0.0944295099158
1679.9728,0.0802100829368
1719.9712,0.0711136988087
1759.9696,0.0687728120345
1799.968,0.0780977764414
1839.9664,0.104565067462
1879.9648,0.150647179106
1919.9632,0.214059467839
1959.9616,0.287715271648
1999.96,0.361063397894
2039.9584,0.422574320458
2079.9568,0.462850981247
2119.9552,0.476266574477
2159.9536,0.465981617853
2199.952,0.435787334484
2239.9504,0.395138204763
2279.9488,0.351181555147
2319.9472,0.305809124646
2359.9456,0.261536985361
2399.944,0.220473740758
2439.9424,0.182579351999
2479.9408,0.15022352503
2519.9392,0.126283580808
2559.9376,0.113655102027
2599.936,0.114625183675
2639.9344,0.130064274073
2679.9328,0.158548483765
2719.9312,0.195745119033
2759.9296,0.23465757164
2799.928,0.268206569992
2839.9264,0.293467912465
2879.9248,0.310261844428
2919.9232,0.314729306094
2959.9216,0.300651377106
